HolderAddress,Balance
0x644c38c61499e5856d42c975c048e4dc298957f9,2090969
0x3293e1958cc0275f76449426896740b20ea74cd7,2087818.84956388
0x321172b8331b8ae1f633955bce1929e81c8eea89,2087672.69517372
0xf3ec442f4bea565cfdc63fb279bbe08aa78e407d,2086158
0x07d7ad96fd130c88ffb995078fc82c5701c55ce3,2080124
0xafb2bdecafec778923cc9058c9642565b2999a29,2074672.70045692
0x15bd815a3f6fb351b06df8b0b82e0be63a529270,2074079
0x3f95345ea352b9fe7ca2b6ce19845d9b7a2218d4,2068912.65258635
0xdf9cfdfb1ecb30a88e14743d90c70126fb4c00b3,2067951
0x846b38bca519a7cb24e06edca34fc73726c5e252,2063904.68575818
0xa126b4ad2328055ab7c01ce87a29a17b9f97e85a,2061388
0x89f0c443cdae2c4c0dc3ccd46987d2a85c005ea5,2058720.33319546
0x88dc672624b511dbf08881624629a13af10acfce,2055404
0x61e511d135f4c5495c33fe12d90fbdafcc4e8e07,2054267.28594261
0xdcf41fc1fd3c6e013d09914ef87fd36add09c727,2054264.97829727
0xe83662f74a5961436490cc88417a107cf06a175a,2053051.11686459
0xb96c3bc2a78338e8d618760bada611d5228ee554,2048048.98226804
0x55af2cd30dd1c43da194b8121adbd1a359996b6f,2045321
0xe8c6cee0408d8fcb1e09dc13149b6d516c32ff70,2044290
0x50a5d1832a6b4f7208d9b56df536cb4558ded9d2,2041431
0x2beae0f40aee2d68fb9844b2cc70ad545b0e1150,2038480
0xbd7fb29d5bab7cf2d9bfe5a3c46c47eaf176ab42,2036635
0xbfad8f7175e5a5a7d47bfadbce23791779dab25f,2036327
0xbdb6d86296a39cda87a425c2ccac9b883212c0a0,2033931
0xe1ca78bbd9abf1e528b9e96fcd5f95a16353325a,2028671.95516938
0xf124e78260c09f52963ea5f3289592f2b1879a8a,2026803
0xbc23db91a554ef74648c3d751da99388a8828908,2026378
0xb6f795142f4d5f0cfc4961a5e034d9d7463262d3,2025479.62432302
0x4ffe858b37c9398237246a81885c5d4dcb38245e,2022734
0x975f1be5fbd4ab7a9b77b6dc32fea6f4e26908ad,2022025.55434257
0x0223737ee7820026db5077e535e48c0e2efa8ff3,2019599.96630908
0x8753982d800bbbf1faf478ef84c3e96f2775d3b9,2016741
0x43c7c3943a181774fd1791742ef6b42d671e30c3,2014996
0x9de120390bc60eb3b6adc5b1ec10b7e65dc98dd5,2012825.21176069
0x6a68794281e4f60e5747f1df785f5983fe2ab36b,2007383.49474868
0x8965e037cb591a63d1c15f456ff3a155382cbb29,2004929
0xac9f48825c51f16125d03583376fb170e94e0a79,2001000
0x261e6e7aaacfcde75535fe96943f35bcd86b84c7,2000000
0xfc9dd877930e9799beb663523bd31eefe3c99597,2000000
0xf8db9ecd701bb77b0e88830437b34122a5b705a6,1999437
0xa1cd7b75cac5045f476ae865643f4cf66aef76d7,1998730.73129883
0xfba18fcd6abdfa10a3b13053638afcfc157f5f72,1997712.89953004
0xdfdbd5cd500cc04d3fd75a6aa695c453d918e29c,1995306
0x42fd445e08c89e264695e3687d3fd3547c75d6b2,1994132
0xba567d6ce93c021e46baa959ffc241fe35a10297,1993051
0x2a39f552b4fe48ea417910c2e45e9edcf24cd4fa,1992887.78336
0xda3afa011e9dd20e6571ee70cb3d150b272ff9c0,1988198.85605362
0x2e4ac9317e6f3185b2b123e5aac14340ca033bee,1986081
0xa1432fd5813dcdb79fd572b2153410dc07452960,1980902
0x222e5f99a4b8d81d9dd09097683bd14b020887ae,1979571.84966562
0x1e61147584b756c042a00aa044cd1e70dca853f6,1966654.55637538
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,1963236
0x2dcc762101406ee4c3384cb2015420cc8ecb1375,1959678.42604407
0xf7b7dd2cc91cdc39799e8aa9bada6bb6c99bbe5f,1954119
0x6528fb11bd698a3b8603db4c355a5be22f132365,1953871.28306713
0x42886ad9b99dd91dbb61adcf4f0874fc89d18472,1951533.86430668
0x738a1f6d79e592f726efaa3b8bef81797f408119,1945779.62924309
0x88e0da237cf198a56375ae5c587120b63d2b2929,1944856
0x363b5534fb8b5f615583c7329c9ca8ce6edaf6e6,1941385
0x725fc8fe91dcf9343dd80342a93e45f2923c7334,1941057
0xafadaf45b9ffcc53d77cbbcbfc5b74022280342b,1939930
0x5968d383deb7636fb68c91915c516499fa2ddcd0,1939626
0x6a6743b85899cc2571c8034e209f74f5a92a0e9b,1936091
0x2afc7b26dce8e42150c0fc3cdb5436774d96bb91,1934419.2064585
0x980490576a7e75b844da014640c29c7d2c4f4e27,1929184
0xc4c7b01c2cfb3e625cf7d742e5078c01a478f40a,1923157.73716861
0xb0ff9c9b8f7d80f24aef49ddcf6b35bb5a775d79,1919521.038389
0x81a4e7c03c54f32d5037241e101b2d20c4984287,1916310
0xdebddc4f4ab0c52ac47a15edae728ecec2897027,1915980
0xeb6f1a21b99fadb73c4ba4331d71360918723eb7,1915906
0xb14be0a9f67ef3e8bbf44cfc516ad17d186b3aa2,1914080
0xd23b06012790e2d8e01a7607127588b609c27f0c,1912672.58008253
0x57fe30f027e99482fa492c64e2aa428e63d34f58,1904697.55885793
0x81ed10be93f716ecb38f1227475632eeef74204d,1892286.183728
0x8769e7fa4bba12892f01a89866ed6d5387508822,1888203.79674777
0x091d8de14dc0db1c7266afc1726880dc532fb90c,1885723
0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927,1883026
0x610656a1a666a3a630da432bc750bc0be585aeb4,1880138.57987384
0x425aba243c2904482bb3e2e0104b6366e557f98b,1880135.1149532
0xa84544d65685a56590be81dbdbcc9adfdf0246cb,1875217
0x3b570118b74fa0a39ad7c7fcfd75ef7a7a3e3301,1868176
0x052fdcfb81d8234def61076999b095b75da8fa36,1866015
0x594d2234c6839eb4d18fd69b946acba045e37332,1865308
0x9098cea37117e29c792340169800290784ad8fc1,1858477.683034
0xacf890389ff734d23aeae8ea8bcbc1cb7b9fee08,1856483
0xf98c2cf470f703e9c46d9015bb4b8df17c41faf1,1854522.48702964
0x854322d1e71d801cab6ff01e7ad00862269824be,1850393
0xb2d56e9bc10640afef23d65b3d4956f50a8f382f,1845499
0xf45d1e2f6670ac3413e91ceac6e37c62d4f109a0,1841387.40482832
0x5886977245d8831eef08dea9e76f55ffffaf2af8,1837482
0x02e068e61fd09e96271c2e2cf52bba3305a0ff80,1836775.83184052
0xb5929d83a3c8002d77836470babdf0a097ebb05b,1836020
0x33c99175c8eaa6f9f4a2ba6c30d5d59b956c977f,1835071
0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7,1833148
0x2e1aa62e9961468480e27039161ea712824fe221,1828069.15359481
0xa8315084a0b65f32bfb1a03bc4ae813a43e3afbd,1826543
0x59386015342c60b8924d42a54c5ea2729b2673d4,1823498.0313895
0x6669eaa1cee9520dcce64b73a71a32cca1d10557,1823032
0xd9f0a526f15912c60943f0808ea46e00b62d1eae,1822386.3752713
0x9d4b3553f7f615ff0315711e31a41500ebdffa13,1816999.16457949
0x34d31c441d418dc041a37907a6f32b68c0bf503d,1809144
0x01c9e12c365dd28bd169efea6e5b7939a687c856,1807497
0x2f36bb7df9de6611ae7fdb780bf6b987aca173b5,1801898
0xebe1f3473e3a5e38a7da342db2b1c94a1a1b0321,1800314.85276769
0xa72386626036e742577e54e68680604f82de5812,1798265.34759599
0x68d39be8c66851afbb61abb3b2e0a8ef59b58e80,1798211.45263463
0x9fe5b9819878679ada7f7ab19066f12393807498,1797131
0x9054674d778b69c7b2c3e44e824cce0754124220,1797075
0x9d3b27dd4532ce6d1ac770d09530c57019f41ada,1796255.97978044
0x5899c650460a0a1ee848fffa075b0cef92b912ff,1795312.71394925
0x4dc227bb3a822acdda0fb877ea9187a8e593abc8,1793089
0xee6a9dafc13e3ebb6146fc97b2d37369a81e46cc,1791955.98979802
0x8dfaa06afd2703e94a559f3bc7112e4c630956c0,1788733
0xd2cf1f3c1bed0644552dd924f32fcaa2e428ebe0,1784085.20043738
0xaf86e7bbe342702d90fe87d80ab35c9344346997,1781431.79888694
0x46b2351bfd84f5446ae07ca432a6e64456f3e90d,1769191
0x17a1615422fde0daaa329944080e6ac66168f7e9,1768387
0x2a80e679389a3de24df93a8f511d04130f24f591,1765782
0x625ceba7f2fa59a6b10cfaed5c54ebf3cd0501f6,1762658.67369542
0x5fd4fc7cbde1413af8f889d6ddc2b412897132a0,1762089.13297421
0x9dcaa39a7fb46f6d7281c636253473e43912dd04,1760374.78847812
0xb01d1c8fc20b9fda10de441f4c7f4029b496c587,1757148
0x105cc15877dbbd1ab4e81bbe2e1cbcb9f425ffbe,1756553
0x94d7339cf6fa4047b524967f09f3c74e10f08e55,1756439.03270199
0x48a6ceabf9998f11d97c304a4d38e7743da4c9d4,1755486
0xc1f28e810cf2f8e1922a874f66112c7bf26a929a,1755447
0xb59825afbba29d5257f877a8a64265c3a10fc2ab,1755084.89689457
0x5be4a197439f831cb360baea91affecb3f685de8,1754245.9760186
0xaf8bfea55e7ae2a69b17e03b0e157bdc138237c9,1751084
0x1bb42ee14895f93bbd377f2b2802b11b6ee40b9b,1747708
0x042d320faf0a7dd4797db0f435c95f2912ffe1f3,1746295.91534449
0xcb17c8e39ec71ec7d9d0738275eb0963a9abc680,1745953
0x508d496036bc285487086a649e816fd5ca8f54ff,1745729.58173865
0x20251a0505ead51fb2c6ce5c1f399924ea068322,1745491.38888814
0x05bc5fca3271225f29b4391a48fb1f33f9bb03fe,1745108.03809209
0x11286a8d9ab6c307ce0681ad66c1b588ad85a03a,1744230
0x36ee1db056d8520ae326a455f74f8a257efa28e4,1742170
0xe1ccd678a34e1ec948f3f3ccd8b99def3e48efe5,1736898.978858
0x0b7e443b4149a8bd6ab08f459e06e596f7acf3ae,1736374.21510656
0xac6caad9c84717d7a14607597e7c222668b34ae4,1734360.1054707
0x4988a813e210e2165dd48382c403459182f13f87,1732430.13207914
0xea42495eb11ad995a09393306f7870e5ecf4ff77,1724916.60830337
0x89e364598bda1f96b6618ebe5d9879f070066358,1724288.95936607
0x0f7a2eb5dfe07f58b73f2a61094bbd3541d3c520,1723890
0x71f356f564e12f784047f7833b25a1c713baa6a8,1723507
0xdcf69831e0f2ff5277566cf9b8385c8d44a69d12,1721336.9906161
0xba00d84ddbc8cae67c5800a52496e47a8cafcd27,1720858
0xad9d8630fad580b12cd51efa31ce185d95454ee3,1720120.54607689
0xe490eaa07279153eab04c786bfd747e5359a749d,1716024.23959347
0x5a2818e1a68141aa670142b6191794c5a14c40d8,1715546
0x75bb356a2ff16ebcd9d032c63bfa4879c5b07196,1712296
0xd870b3fcd2ca9d1d374a6f95a31d6612f58d6251,1709813
0xc8a1c8108a894afa8aba1939cf95138acd3d8f1c,1707310.94953522
0x2ac93ea4330559e0a773ddef388ba8df7f87258c,1705295.9518214
0x2bafc1e12704563e329cbfe8332695d72065ba19,1703097
0xafef43ece4a1897640340e9eecd570e1a766b9c6,1700983.97849206
0xa74d432e64cfe63e1252341ae7810c6f902595c7,1700363
0xb2509e1090ea96535af9d2b8b5f775ecfd636f0d,1697540
0xab73d686716339ed1f96829e59a5960fa34ecd7a,1695280
0x6010ec0088e4f4a7e98359bf623b0c955925ffae,1695005
0x3a98e58fd77c66f3a5bde49f7947317df9b68830,1693014.02496502
0x9d5549104d89fa78a000d51d42757daaaed1bae3,1691697
0xb1179f5243257e239759617491ff3488a7b54532,1689359
0xfaf9f55e72d088f68cc01b2ff505abc11f6597b9,1687193.60873843
0x9e106a248e45ca60b06d4307170e7659e7aa8066,1685059
0xaf64f945d16e02a665e794b004da2678a58c85c4,1683329
0xecdaf73327b0418c19b06528fa7fda974865399b,1681462.15158195
0x0ad70a3aff30f082d06a3cf9652ae32bfdf7b752,1679631.57314631
0x7f3a4459e18f3654152e618dc06df95e3bc7a104,1678989
0xe46f304c7bb1d04ff238bc3bab9ec8e9ea5922d4,1678061.66896619
0x682ae71bae517bcc4179a1d66223fcdffb186581,1676864
0xaaba208f1d917bddd54fda08ddcc6a0c297b9f01,1669462
0x7e5161ebbb67e6d47d23f0c88bc2552d1f76b478,1665465
0xafd1e0562c91a933f4b40154045cee71939e95ea,1663411
0x031ebb21ddc4ea7cb7f24817b26b3f4b827f83b5,1662000
0x996e2ab0e5736d1988205c1792fa3ee6defac6aa,1657721
0xe813d3395d6c63722195d06f10aebc7b72950ffd,1656318
0xc27c64cde3635a30035817cc86b10d0104eb405e,1655827
0xed721dc63328be92a08b6b7d677e11100c945ea9,1653629
0xcab38f1c738042e1e1208da1d4c6e53dd83c80df,1650602
0xd1f8fce50d27a537fab37160c35d75f8a1ec7140,1650539
0x08109a9be5dd5387e9b3982c73da41cb1df1ce4a,1649169
0x5e5c817e9264b46cbbb980198684ad9d14f3e0b4,1648098
0xeaf7814cdf7236bc5992d19cc455f9c92b00aa9e,1646458
0x24d8e4a8d59f00c370ca6f9344ed8ba47f74d85f,1646443
0xef8e27bad0f2eee4e691e5b1eaab3c019e369557,1646097.37149586
0x5c95a4c6f66964df324cc95418f8cc9ed6d25d7c,1643433.42888074
0xa23cb68780be74b254a5f7210ec6cf1c76289953,1641269
0xef30fa2138a725523451688279b11216b0505e98,1639096
0xf55f7118fa68ae5a52e0b2d519bffcbdb7387afa,1638999.52298652
0xae28cd9f6390dc1ccedfadf160be40df961d7546,1635129
0x39096110c8b5ec6f7fa8af8bd8c43aa1bcfcdf1b,1633513
0x577dc67d5540bcbb9f763b2ee9445cdb4fcba536,1632609
0xe4edc2790f4034e1ae67a6fd7f55039bb2a295d4,1628894
0xa1dc54dcb03b710c73e9996739ee849acecdebc2,1625583
0x5a693baf57d48ff92adcdc1568b400607bcc0791,1625326
0x628e883c845e6fe1d57cee9f614583b2aff9df6c,1624705
0xde5be394159280c67eb8f1a66b44509d5388c641,1621788.98135815
0x1ea7796c6d008ce8439c79de476b237f475336db,1619784
0xca5572053d89c8602c29e23d51646f9aa43537f7,1619020.86075443
0x5237409aa6fb6b22f33fe007d9affc4188070b59,1618498.54461208
0x1b63a208e891fd022f4ac72e25e12ecca7d692e8,1612356
0xf02119dd7d60b35011f7ade0fe91f73879bf4af6,1611878
0x10c25fd86dc785f4a66c8541c6c5eeaaec373669,1610369
0x9ced44ca3317d8d36a200c2b1a85161912180708,1609228.55385519
0x693fda6cb43432167750f70aab007d2e9fc5135a,1608856.52581821
0xa800659ac66367eba01462576660b595ae8f26ef,1605024
0xdf90edd56d9e6ea5cbaa82a7aa0fd4eebb26d32c,1604109.91388162
0x3ad12c262f77ced74b3221dba57719130536d240,1603878.24294619
0xd494296c13a6906f2842c7cd35aebaa43f4cd97e,1603837.64408504
0x2cdaaf054a63c2eaea23a7a071e39be872f2f808,1602273.95142281
0xba726320a6d963b3a9e7e3685fb12aea71af3f6d,1599576
0xc968eb14b3ad83cbae2f1b64d34dcbdc99543cd7,1598323
0x6b666b984017ec45084ef8bf0a5f29c0360bb657,1597451
0xbbb677a94eda9660832e9944353dd6e814a45705,1595731
0xf4d55b5a268ac145668cebc34452f3ca0a74317c,1595343
0x67dac7dcadb37c7e208162b7131837a66b94e476,1592207.69798312
0xce5638f7d51e636613ebac72150ab49819583bdb,1591626
0x3daf1bb0424ffe7523f44a1cea21a7a207b3028d,1585937.70274159
0xf317a88f2566f0fa7d54fa3ad5e2ef2b08efd52a,1584527
0x1028a8bfba4ad62caf408fc6c541f42a9015b0c0,1583947.72771781
0xcd2240907d3d48a4b6b2b73441f5b3a116d3400e,1582761.1199805
0xf99c5ca37e52b8b4575d6196bdff2b3b3ec13bb5,1582139.8616051
0xde3c5080378062aad6766f1ad8bc83a2c3c69f25,1578705
0xab7f1575ad28906f24b547407cca2bb7beb59892,1577382.96251826
0x2bbad01f50eae735f95050b62e3a7d0c4cf8f6ca,1577200
0x7a9dc8eeaf5022cecd60c54a042343484ce6c065,1575782
0x38857ed3a8fc5951289e58e20fb56a00e88f0bbd,1573891
0x7bf7850f808736b74ec59bfda2802b6c0a6c1080,1572098
0xcc1a75a5da2f120632bf3dabbbcabc8a4712cd98,1571592
0xa7c5409f489bf319f397938957ec063bf2e2c006,1570036.61349168
0x47897af04fa0ff664a3e280121d52f47b84a260e,1566855.8763561
0x5ea537cf2f67ca2f18bed0d7fc904959a77f0f8b,1566786
0x311afe145aa7ce5400c77ee92f2f19558166ea7c,1565519
0x1a0129df3e0a8feb4ffc4a740127c23dc2183f55,1562352.98907054
0xea72d19dbd95acbabec40541ad640a8132f5e9eb,1559516.87496402
0x35be279b2ef0004afcf4ce83c0b5beb605be72f1,1557764
0xc97239fda221124dcdac5612b45c208163c1d4f3,1557722
0x2e90196ac55716c80b4ac7ddd9b1bc06547e74d0,1553282
0x71a128399b1cd2054fd084fef1fdf4c9b6b6d624,1549339
0x932e1a187aab69ae2f786f2877be32d73d6cf31a,1548651.93138981
0x7cbd9b3d6ad846bdc90b3aa2f6a9a1bdcda37cd2,1546953.86965795
0x937664afe9b7e4f952c145be976bc058bbe44699,1546360.66541432
0x2d05f736cbfef5f1e84b097e09d48575e8995848,1543155
0xc59f11372f6b7b5cf4758524ccc4712df776c4ea,1537989
0xeb6904ad0971cf0b041dfef830bb48f850ca8cfc,1536288.3397152
0xa09f8241f0837ef6769a6d61350f820a92b33a96,1533234
0xd19f28c2494e10bd9d3797ffc60568c9b95d9af9,1530605.58040196
0x6d877ace8e049bfac0c8a031a3118d2ffa5ed630,1530510
0x2a199beba69647d6e4ed4a774a91dd7710ac3bf3,1529869
0xe2a45b5ba14a60644771683fb0a16edffe602f1e,1529833.93406239
0xc348f4b6dbf1b156d802810db2f6d59f36c837bf,1528512.76493178
0x81fd6437682dab49dee304af80820391e4034c40,1528012.65329815
0x2c7b8ccee67e6b43cb0046f07c7a9c9e27e4351b,1526418.05185662
0x738bfec6dc1ee3fac9d816d3d25dea66c1ff7810,1525281
0x8765cecc7919b363cbfa062025425cf87534ebfb,1524899.695
0xd3e38c017d441558135549719f9f9c398a64fdab,1521955
0xde67c92c7281de52097880412ea2dc2f85e578a6,1521780
0x4fc49473f655633427155badc3f47297f9f80369,1521059
0x2daf79ec40a73adcea9bbaceb51b4f5fc65f96c6,1520662
0x199f25d1fa35e582bfb7d4917a1c75d631500521,1511484.19431959
0x64622e1058d418b44fee143ca2d4661bc830bf07,1510038.23941652
0x230678eab09d4c6bdc6575198ece9b30e55825ee,1507965.47771577
0x29f7a6ae44d963463d06378d48a14a28af132030,1507734
0xece476cac765c6053f5beaa54911db5add050670,1505846
0x6250ad95533b1f6d2ff1ffcb3df7d31cec0b1271,1505069.56636511
0x94db5f225a1f6968cd33c84580c0adae52a04edf,1502848
0x343f18e39ab281bdd574834be26b32f3c75f42dc,1498100
0x3b0310e5fc4cadb9bbda7111e5938a9c238921b8,1494062
0xee4d308cc1cde3dd0adcb5a2c85edff22db64918,1493394
0x193ae241371230ac3c8d74ac7a328d4583097a5b,1491932.92314838
0xdf09092bae5c265e404e0a8ce01ebf341481f531,1491821
0x9b32bf5d8d88dd5cef0d32cdfff2eab50d2e04b3,1489950.70981167
0xfa4f0aa855219256a39ff1cf202a0a7b71266a9d,1489258
0x5e5db6f6e24fa754c1b813f863ac3fdf2ed4e677,1488723.1246747
0xf14c2b72c7c8821a579a578b098542eba13d8a12,1487313.63898126
0x5c36b71082ed64a6533b5dddcc387b5254e09a19,1483232.74259297
0xb78f0faf687e06dbe78ab817e8a19fac17363c4d,1482951
0xcd1f60f14ff8564b4b0a9a1a8e63a23de44594b3,1478632.20655634
0x81064b275c2fb3d9fca6b7151c629b625579f1b0,1472918
0x9010a15184da16e3a7c5b4aa50094dfe3bb36989,1471764
0x39a14626c4b0f6d3401384547d244d434b41477d,1471559
0xa8c078bee4f3d33da13669d73f2822ee1000f6ba,1470555.00759467
0xbe76b58dee7834f14b801ebf26d0abbd83fc6f94,1469454.53883598
0x8bf98a67dcdd3efa0aa4379bdd8cfee754a9bb74,1467933.39228932
0x75256a46e98eb0f9c4eefc197eb3dd88d559a771,1466953
0xb0c56599e1f2161761b76c948d88b1050374f5fe,1466281.41362123
0x95b1bbb14de26cf08a832108b4b13c1443bbe09f,1464973
0x2c37cb902ce26c56bf88fcd8ba0570d687011f46,1464887
0xad17bdffd0805f6d871016964a29f910e564ccd7,1464769
0x93bfecebec5a292328a2c0a3fd521917a8ffca5e,1461165.21211979
0xa358c7976c27c6b48c64b403ce19a42cd1ba1483,1461055.8423273
0x52536fd5a1d9a3ee13a741219429570abb3f91ce,1459672
0xc207bb34c700bf8a3ed7b9ebaac25ea8278ccc26,1458447.25383969
0xfb69ee7a484c9609ccda225e4cab9adccbd340fc,1458076.08635565
0x3d889b6391506032f9e9380a8f5cd3199661fb72,1457180
0x78b063b4b69b8fee7b211184675fe755e8cea778,1452815
0x5a86a7a491f7401b74f121553b8c54b4633d1fa5,1450555.87417457
0x75462958b7583d29d6b1833449863e01dbf155ee,1450480
0xacc91d0ef8a7f0eb391b18966e4e0a90433dcd30,1449708.19478544
0x426c986a1ed1fc0b384b9f45a9c3955f436ce38b,1449526.12755221
0x984b18b1823fef04a4ca7cf1e8a0ef5359fa522f,1449412
0xbefd50e65548e23be08270541b9feef94b7cb07b,1447366.04442191
0x71be73dc95f816f69c9fb95eb985d1f1723f2392,1445231
0x12e140a67a661e2f73e699d5864ba5cb20db4bf3,1441403
0xc452fdb85e809d15b972ec588f24e27bcaa5ff93,1438662
0xc0adfd1f73b5178e648683319a47ee675f1e755b,1438566
0x0412affd03ca2450af917f44d621db8f035aaabb,1438186.59012453
0xe0e4ba0030fb1a7675666747dd1343efb8a032f0,1437795
0xcdf06ef91989359367384ecfd4336785038958a0,1437424
0x9255d3fec87dc332ad84d8245980e7b35e5ed942,1435642
0xf82ce5247d02f35b2d3c5acf49dd544eea6865d0,1435560
0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,1432420
0xc8a9556508ec672f7c4a1fa2a9edc0326525c310,1431621
0x31171d1c386af538dc10cd8e802d8404589a2e0a,1430993
0x2b83ae5c340a9887fd5b1bc896cb553878025b77,1429176.38629248
0x69e92b01d84d892a891c0675d93ab779c1446269,1428628.89052828
0x3b3ac88fdfd33d8eb95d62d884ac552e46894887,1423473
0xe5f3941693bbfe4904d424104b7102e07f8bdc47,1420761
0x09dc47c3c21a11f41e25a058c1dfc07951661c22,1418765
0x501c9f7267b70dfe2a96a7e8c69aba25f016bab7,1417647
0xa72bc016be8f075fdf24964fd62c422101574bb4,1416744
0x6beef2b2fe00fddca12a8cda2d4b00435b0ba3b6,1416311.94874137
0x29e9b2058e9f4ae78040a57f6a1be0366b969e43,1415788
0x02a5c980029cb470ac89df2e2de1cf453aee6558,1414407
0x006a8a496889e9983a5256f34b608ee9569ba319,1412982
0x24332f82f8648f897768bbaa0e3f2e2752928b0d,1412738
0xf03b5f229a14b53094d9566642fb5e2e7273586d,1408899
0xeac937f5130f5ea50fd394bf5e54e6d16cda8495,1404051
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,1400000
0x20ce68b0a875023d1ce516a928a082ac5627fa7f,1398411
0x2c1159e6570ac6856bcd33c65e36bcada108a958,1397291.78504925
0x2d99ce150c42e978dcc54edf330c0263e6381c0f,1396900
0x996afefa0ad584b904010587b4b735f5bcf29144,1395482.78072588
0x9e86659d0f10cd4641e7029d268c17a3c7c749a7,1390187
0xa760cf76fb6068e76f40a5873befd2f9c95ada77,1388640.51650492
0x686c83b39bb744a455d849978ae32cc3d50d694d,1388567.64575597
0xb1f964b5ccf4601979bda5300077e0b71cb68d76,1387690
0xb6ea717c1923aca6d78fe9d4d07ff2478a55a639,1385488.55269032
0x4010a28c7e5e70ef8c399c5597995aa4adffcfd5,1385060
0x007da51601ffa3ade61876c0858f778f4d727595,1383325
0x0944f42caa5e846943c0641d1a47ed7b81fc5325,1382337
0x46a20e03f47ec67d2c8e73819c12a6b0c4bbd081,1379399
0xcaac6ad4b639fad37b670b2f707830f8a7ee2db5,1377375
0xae6475d591c449e1a04aa3fa482fddc700dc4cf1,1375751
0x47ea4de8993cba00b30d3c9c0b3a903df803d756,1375483.33456329
0xfa8f061675f46cb9e71308bdf3c1c15e35011ac2,1372959
0x91f0780b4b7a6087a5f839b2e8d0622035507d35,1371690
0xb84d7a91872dc6e174b8b1ed883e9a9b955004d3,1371171
0xd3723db17950fc8ad87ac62a3dcc54320e754bfe,1370816
0x78380670c5f1a6acabfa27bf56e459d3198fc5c2,1370330
0xaf29ab7418516cc3f22e609dc783d75864ab545a,1369921
0x275ff94cbfa02b8bb720c525d881cfd57cd8ee1b,1369617
0x8fabe1273aaac9bd0b410171c31f4f51c20e6698,1369497
0x824c4558ce2d5da2f959affd1fed5850d5bd57c8,1368955
0x60db66ea0b090d40d8ad0278904f6e6a0a2ac003,1368943
0x75f5239e80526936257da2eba1df069bfd32f524,1368884.32299355
0x45a9c4346251e2d603109932ad6610c29c60bc98,1366830
0xfa83887a701db8ae2c25a3f79c2cae0158ab085d,1365037
0x0efb03f72c8eb8214315d44671bf578331150a29,1364194.00825074
0xa67bc60919b724fbdcd7888e2ad6db2366b1f127,1361212
0xa28872727a46b0827527fb04540f52933db577ed,1360720
0x7e6bc952d4b4bd814853301bee48e99891424de0,1359655
0x2227de445dbfd90712c48bcd74d492ccca1cb242,1359453
0xa7305315c881ef6ad15324d9b3e7b089cfee0f7e,1359334
0x20e44fccfefc2215e8ffa6cd9cbddd6eaafdb999,1353372
0x1aa6edfa8387bcd4d39b0355dabca1be96a3b6bc,1353321.85721295
0x807c57d03e31628b5dc9595c722676cb3da1df1c,1351923.08892815
0x0e7f1155cfd8cc186ec599964c7894442afbf9b9,1351871.60689974
0xc4508a4910be065b4c61808f3bf7ffde27d9110f,1350117
0xfe93a4981d0a6cb62c94b037bc870c793efe9f4d,1349909.38616009
0x72a0f106e274cf026047cceb6bda5027000d841b,1347038
0xfc54c527bf835d7998f3e0e90b08a00de7146b05,1346350
0xda85c6b1866bd3240935f8ede1477c7994197719,1346013
0xedb1376b8733d87597d8d414427c8ff8a4391944,1342600
0xa41dcee235f7f8ab2c7d8a3e36fdc63704c142ae,1342545.43422052
0x9e2a6b0d7c521d88b4ee55af35c88d5b195f7b9d,1342540.82237212
0x7e4a82326dcb5f40851dcf67b145a3ee68fb1d19,1342446
0xc2a796d8b32f8dcf56e3d6b0af2528d898e80288,1342349.51822561
0xe957b0829c6ae6ac461d7365b7927e1ff604114b,1342252
0x3359caf7070784cce146985e0fd4f54008c888fe,1336790
0x82f939af1987139051cebdd51d7c8069ae14c0c4,1336592
0x30ae89e71b2e4d176db11581dc08260e689da848,1332889
0x4b038be6a97c5d7f516f3595197a22a0248d4c73,1332625.45637136
0xe913c0f42fb60f85bd43bdddaf4e004135ef318c,1332086.10668546
0x25de6ee9bb67dca9654259843682be875ab85b5f,1330697
0x0de047eedd8ebba43bdb81547ea69de50f71f3b9,1329516.94685979
0x198e363e2e7d58f521960e4175a7dfe0f59936f2,1326285
0xf6a51b6c793133460b279a5e6b7ea6867fd5bd7c,1323218.40769513
0x1b5384032a9a2f9c33cae83543c10ec6e5e05a12,1322837
0xd81415177c91dcde8c5615914c6e5ab949188bf3,1322801.36089408
0x4c9d79b4bcc28821c2750b43b400e620d789edd8,1322205.24397276
0xb39cbb572b3ea04c663cf8c98b434e47b13fd04d,1316759
0x551b807e76f4bd7be9b288e43e64f038d1d6d3b3,1315236
0x609f49eff8110074273fc3e53c4ff275f89b084d,1313508
0x9c67c8f4abca0666431c3712115f6d41989722a5,1312520.68457131
0x851ad0f13371f634840d3be57fbd7d64df90b82a,1312340
0x915e807ea6f33b2862ba48a1996d13ea29c14d5b,1311447
0xd7c82352118a8b68a3043266aebc66e148ed3755,1311238
0x2bdb1d9d6ba6a180b66db6505e39deeb6ef69bc7,1310720
